Date,SKU,Region,Channel,Units Sold,Unit Price,Revenue
2024-11-15,Travel Duffel 45L,Asia,DTC,29,170.0,4930.0
2024-11-15,Travel Duffel 45L,Asia,Wholesale,36,144.5,5202.0
2024-11-15,Everyday Backpack 20L,US,DTC,38,180.0,6840.0
2024-11-15,Everyday Backpack 20L,US,Wholesale,36,153.0,5508.0
2024-11-15,Everyday Backpack 20L,EU,DTC,34,180.0,6120.0
2024-11-15,Everyday Backpack 20L,EU,Wholesale,53,153.0,8109.0
2024-11-15,Everyday Backpack 20L,Asia,DTC,35,180.0,6300.0
2024-11-15,Everyday Backpack 20L,Asia,Wholesale,36,153.0,5508.0
2024-11-15,Everyday Backpack 30L,US,DTC,32,200.0,6400.0
2024-11-15,Everyday Backpack 30L,US,Wholesale,35,170.0,5950.0
2024-11-15,Everyday Backpack 30L,EU,DTC,33,200.0,6600.0
2024-11-15,Everyday Backpack 30L,EU,Wholesale,34,170.0,5780.0
2024-11-15,Everyday Backpack 30L,Asia,DTC,26,200.0,5200.0
2024-11-15,Everyday Backpack 30L,Asia,Wholesale,52,170.0,8840.0
2024-11-15,Capture Clip v3,US,DTC,25,70.0,1750.0
2024-11-15,Capture Clip v3,US,Wholesale,37,59.5,2201.5
2024-11-15,Capture Clip v3,EU,DTC,34,70.0,2380.0
2024-11-15,Capture Clip v3,EU,Wholesale,38,59.5,2261.0
2024-11-15,Capture Clip v3,Asia,DTC,35,70.0,2450.0
2024-11-15,Capture Clip v3,Asia,Wholesale,65,59.5,3867.5
2024-11-15,Capture Clip Pro,US,DTC,17,90.0,1530.0
2024-11-15,Capture Clip Pro,US,Wholesale,42,76.5,3213.0
2024-11-15,Capture Clip Pro,EU,DTC,22,90.0,1980.0
2024-11-15,Capture Clip Pro,EU,Wholesale,32,76.5,2448.0
2024-11-15,Capture Clip Pro,Asia,DTC,13,90.0,1170.0
2024-11-15,Capture Clip Pro,Asia,Wholesale,35,76.5,2677.5
2024-11-15,Tech Pouch,US,DTC,19,60.0,1140.0
2024-11-15,Tech Pouch,US,Wholesale,39,51.0,1989.0
2024-11-15,Tech Pouch,EU,DTC,29,60.0,1740.0
2024-11-15,Tech Pouch,EU,Wholesale,42,51.0,2142.0
2024-11-15,Tech Pouch,Asia,DTC,26,60.0,1560.0
2024-11-15,Tech Pouch,Asia,Wholesale,41,51.0,2091.0
2024-11-15,Wash Pouch,US,DTC,21,65.0,1365.0
2024-11-15,Wash Pouch,US,Wholesale,44,55.25,2431.0
2024-11-15,Wash Pouch,EU,DTC,22,65.0,1430.0
2024-11-15,Wash Pouch,EU,Wholesale,30,55.25,1657.5
2024-11-15,Wash Pouch,Asia,DTC,20,65.0,1300.0
2024-11-15,Wash Pouch,Asia,Wholesale,56,55.25,3094.0
2024-11-16,Travel Duffel 30L,US,DTC,32,150.0,4800.0
2024-11-16,Travel Duffel 30L,US,Wholesale,40,127.5,5100.0
2024-11-16,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-11-16,Travel Duffel 30L,EU,Wholesale,35,127.5,4462.5
2024-11-16,Travel Duffel 30L,Asia,DTC,19,150.0,2850.0
2024-11-16,Travel Duffel 30L,Asia,Wholesale,44,127.5,5610.0
2024-11-16,Travel Duffel 45L,US,DTC,23,170.0,3910.0
2024-11-16,Travel Duffel 45L,US,Wholesale,39,144.5,5635.5
2024-11-16,Travel Duffel 45L,EU,DTC,22,170.0,3740.0
2024-11-16,Travel Duffel 45L,EU,Wholesale,49,144.5,7080.5
2024-11-16,Travel Duffel 45L,Asia,DTC,33,170.0,5610.0
2024-11-16,Travel Duffel 45L,Asia,Wholesale,34,144.5,4913.0
2024-11-16,Everyday Backpack 20L,US,DTC,26,180.0,4680.0
2024-11-16,Everyday Backpack 20L,US,Wholesale,45,153.0,6885.0
2024-11-16,Everyday Backpack 20L,EU,DTC,20,180.0,3600.0
2024-11-16,Everyday Backpack 20L,EU,Wholesale,34,153.0,5202.0
2024-11-16,Everyday Backpack 20L,Asia,DTC,17,180.0,3060.0
2024-11-16,Everyday Backpack 20L,Asia,Wholesale,60,153.0,9180.0
2024-11-16,Everyday Backpack 30L,US,DTC,15,200.0,3000.0
2024-11-16,Everyday Backpack 30L,US,Wholesale,46,170.0,7820.0
2024-11-16,Everyday Backpack 30L,EU,DTC,22,200.0,4400.0
2024-11-16,Everyday Backpack 30L,EU,Wholesale,36,170.0,6120.0
2024-11-16,Everyday Backpack 30L,Asia,DTC,24,200.0,4800.0
2024-11-16,Everyday Backpack 30L,Asia,Wholesale,32,170.0,5440.0
2024-11-16,Capture Clip v3,US,DTC,31,70.0,2170.0
2024-11-16,Capture Clip v3,US,Wholesale,42,59.5,2499.0
2024-11-16,Capture Clip v3,EU,DTC,13,70.0,910.0
2024-11-16,Capture Clip v3,EU,Wholesale,34,59.5,2023.0
2024-11-16,Capture Clip v3,Asia,DTC,21,70.0,1470.0
2024-11-16,Capture Clip v3,Asia,Wholesale,35,59.5,2082.5
2024-11-16,Capture Clip Pro,US,DTC,19,90.0,1710.0
2024-11-16,Capture Clip Pro,US,Wholesale,41,76.5,3136.5
2024-11-16,Capture Clip Pro,EU,DTC,28,90.0,2520.0
2024-11-16,Capture Clip Pro,EU,Wholesale,54,76.5,4131.0
2024-11-16,Capture Clip Pro,Asia,DTC,18,90.0,1620.0
2024-11-16,Capture Clip Pro,Asia,Wholesale,50,76.5,3825.0
2024-11-16,Tech Pouch,US,DTC,35,60.0,2100.0
2024-11-16,Tech Pouch,US,Wholesale,40,51.0,2040.0
2024-11-16,Tech Pouch,EU,DTC,18,60.0,1080.0
2024-11-16,Tech Pouch,EU,Wholesale,39,51.0,1989.0
2024-11-16,Tech Pouch,Asia,DTC,20,60.0,1200.0
2024-11-16,Tech Pouch,Asia,Wholesale,33,51.0,1683.0
2024-11-16,Wash Pouch,US,DTC,22,65.0,1430.0
2024-11-16,Wash Pouch,US,Wholesale,39,55.25,2154.75
2024-11-16,Wash Pouch,EU,DTC,20,65.0,1300.0
2024-11-16,Wash Pouch,EU,Wholesale,25,55.25,1381.25
2024-11-16,Wash Pouch,Asia,DTC,18,65.0,1170.0
2024-11-16,Wash Pouch,Asia,Wholesale,33,55.25,1823.25
2024-11-17,Travel Duffel 30L,US,DTC,28,150.0,4200.0
2024-11-17,Travel Duffel 30L,US,Wholesale,48,127.5,6120.0
2024-11-17,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-11-17,Travel Duffel 30L,EU,Wholesale,52,127.5,6630.0
2024-11-17,Travel Duffel 30L,Asia,DTC,18,150.0,2700.0
2024-11-17,Travel Duffel 30L,Asia,Wholesale,33,127.5,4207.5
2024-11-17,Travel Duffel 45L,US,DTC,20,170.0,3400.0
2024-11-17,Travel Duffel 45L,US,Wholesale,28,144.5,4046.0
2024-11-17,Travel Duffel 45L,EU,DTC,27,170.0,4590.0
2024-11-17,Travel Duffel 45L,EU,Wholesale,34,144.5,4913.0
2024-11-17,Travel Duffel 45L,Asia,DTC,22,170.0,3740.0
2024-11-17,Travel Duffel 45L,Asia,Wholesale,49,144.5,7080.5
2024-11-17,Everyday Backpack 20L,US,DTC,22,180.0,3960.0
2024-11-17,Everyday Backpack 20L,US,Wholesale,51,153.0,7803.0
2024-11-17,Everyday Backpack 20L,EU,DTC,21,180.0,3780.0
2024-11-17,Everyday Backpack 20L,EU,Wholesale,39,153.0,5967.0
2024-11-17,Everyday Backpack 20L,Asia,DTC,26,180.0,4680.0
2024-11-17,Everyday Backpack 20L,Asia,Wholesale,32,153.0,4896.0
2024-11-17,Everyday Backpack 30L,US,DTC,30,200.0,6000.0
2024-11-17,Everyday Backpack 30L,US,Wholesale,43,170.0,7310.0
2024-11-17,Everyday Backpack 30L,EU,DTC,10,200.0,2000.0
2024-11-17,Everyday Backpack 30L,EU,Wholesale,37,170.0,6290.0
2024-11-17,Everyday Backpack 30L,Asia,DTC,36,200.0,7200.0
2024-11-17,Everyday Backpack 30L,Asia,Wholesale,49,170.0,8330.0
2024-11-17,Capture Clip v3,US,DTC,19,70.0,1330.0
2024-11-17,Capture Clip v3,US,Wholesale,30,59.5,1785.0
2024-11-17,Capture Clip v3,EU,DTC,23,70.0,1610.0
2024-11-17,Capture Clip v3,EU,Wholesale,39,59.5,2320.5
2024-11-17,Capture Clip v3,Asia,DTC,18,70.0,1260.0
2024-11-17,Capture Clip v3,Asia,Wholesale,43,59.5,2558.5
2024-11-17,Capture Clip Pro,US,DTC,21,90.0,1890.0
2024-11-17,Capture Clip Pro,US,Wholesale,49,76.5,3748.5
2024-11-17,Capture Clip Pro,EU,DTC,23,90.0,2070.0
2024-11-17,Capture Clip Pro,EU,Wholesale,36,76.5,2754.0
2024-11-17,Capture Clip Pro,Asia,DTC,26,90.0,2340.0
2024-11-17,Capture Clip Pro,Asia,Wholesale,51,76.5,3901.5
2024-11-17,Tech Pouch,US,DTC,18,60.0,1080.0
2024-11-17,Tech Pouch,US,Wholesale,41,51.0,2091.0
2024-11-17,Tech Pouch,EU,DTC,24,60.0,1440.0
2024-11-17,Tech Pouch,EU,Wholesale,42,51.0,2142.0
2024-11-17,Tech Pouch,Asia,DTC,10,60.0,600.0
2024-11-17,Tech Pouch,Asia,Wholesale,31,51.0,1581.0
2024-11-17,Wash Pouch,US,DTC,35,65.0,2275.0
2024-11-17,Wash Pouch,US,Wholesale,38,55.25,2099.5
2024-11-17,Wash Pouch,EU,DTC,33,65.0,2145.0
2024-11-17,Wash Pouch,EU,Wholesale,40,55.25,2210.0
2024-11-17,Wash Pouch,Asia,DTC,36,65.0,2340.0
2024-11-17,Wash Pouch,Asia,Wholesale,40,55.25,2210.0
2024-11-18,Travel Duffel 30L,US,DTC,24,150.0,3600.0
2024-11-18,Travel Duffel 30L,US,Wholesale,52,127.5,6630.0
2024-11-18,Travel Duffel 30L,EU,DTC,24,150.0,3600.0
2024-11-18,Travel Duffel 30L,EU,Wholesale,35,127.5,4462.5
2024-11-18,Travel Duffel 30L,Asia,DTC,12,150.0,1800.0
2024-11-18,Travel Duffel 30L,Asia,Wholesale,39,127.5,4972.5
2024-11-18,Travel Duffel 45L,US,DTC,24,170.0,4080.0
2024-11-18,Travel Duffel 45L,US,Wholesale,39,144.5,5635.5
2024-11-18,Travel Duffel 45L,EU,DTC,26,170.0,4420.0
2024-11-18,Travel Duffel 45L,EU,Wholesale,43,144.5,6213.5
2024-11-18,Travel Duffel 45L,Asia,DTC,23,170.0,3910.0
2024-11-18,Travel Duffel 45L,Asia,Wholesale,52,144.5,7514.0
2024-11-18,Everyday Backpack 20L,US,DTC,18,180.0,3240.0
2024-11-18,Everyday Backpack 20L,US,Wholesale,35,153.0,5355.0
2024-11-18,Everyday Backpack 20L,EU,DTC,24,180.0,4320.0
2024-11-18,Everyday Backpack 20L,EU,Wholesale,29,153.0,4437.0
2024-11-18,Everyday Backpack 20L,Asia,DTC,32,180.0,5760.0
2024-11-18,Everyday Backpack 20L,Asia,Wholesale,33,153.0,5049.0
2024-11-18,Everyday Backpack 30L,US,DTC,18,200.0,3600.0
2024-11-18,Everyday Backpack 30L,US,Wholesale,39,170.0,6630.0
2024-11-18,Everyday Backpack 30L,EU,DTC,27,200.0,5400.0
2024-11-18,Everyday Backpack 30L,EU,Wholesale,48,170.0,8160.0
2024-11-18,Everyday Backpack 30L,Asia,DTC,22,200.0,4400.0
2024-11-18,Everyday Backpack 30L,Asia,Wholesale,34,170.0,5780.0
2024-11-18,Capture Clip v3,US,DTC,31,70.0,2170.0
2024-11-18,Capture Clip v3,US,Wholesale,34,59.5,2023.0
2024-11-18,Capture Clip v3,EU,DTC,24,70.0,1680.0
2024-11-18,Capture Clip v3,EU,Wholesale,36,59.5,2142.0
2024-11-18,Capture Clip v3,Asia,DTC,20,70.0,1400.0
2024-11-18,Capture Clip v3,Asia,Wholesale,38,59.5,2261.0
2024-11-18,Capture Clip Pro,US,DTC,16,90.0,1440.0
2024-11-18,Capture Clip Pro,US,Wholesale,51,76.5,3901.5
2024-11-18,Capture Clip Pro,EU,DTC,18,90.0,1620.0
2024-11-18,Capture Clip Pro,EU,Wholesale,39,76.5,2983.5
2024-11-18,Capture Clip Pro,Asia,DTC,30,90.0,2700.0
2024-11-18,Capture Clip Pro,Asia,Wholesale,40,76.5,3060.0
2024-11-18,Tech Pouch,US,DTC,17,60.0,1020.0
2024-11-18,Tech Pouch,US,Wholesale,42,51.0,2142.0
2024-11-18,Tech Pouch,EU,DTC,18,60.0,1080.0
2024-11-18,Tech Pouch,EU,Wholesale,31,51.0,1581.0
2024-11-18,Tech Pouch,Asia,DTC,23,60.0,1380.0
2024-11-18,Tech Pouch,Asia,Wholesale,28,51.0,1428.0
2024-11-18,Wash Pouch,US,DTC,26,65.0,1690.0
2024-11-18,Wash Pouch,US,Wholesale,35,55.25,1933.75
2024-11-18,Wash Pouch,EU,DTC,27,65.0,1755.0
2024-11-18,Wash Pouch,EU,Wholesale,43,55.25,2375.75
2024-11-18,Wash Pouch,Asia,DTC,23,65.0,1495.0
2024-11-18,Wash Pouch,Asia,Wholesale,44,55.25,2431.0
2024-11-19,Travel Duffel 30L,US,DTC,28,150.0,4200.0
2024-11-19,Travel Duffel 30L,US,Wholesale,34,127.5,4335.0
2024-11-19,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-11-19,Travel Duffel 30L,EU,Wholesale,46,127.5,5865.0
2024-11-19,Travel Duffel 30L,Asia,DTC,18,150.0,2700.0
2024-11-19,Travel Duffel 30L,Asia,Wholesale,43,127.5,5482.5
2024-11-19,Travel Duffel 45L,US,DTC,33,170.0,5610.0
2024-11-19,Travel Duffel 45L,US,Wholesale,39,144.5,5635.5
2024-11-19,Travel Duffel 45L,EU,DTC,31,170.0,5270.0
2024-11-19,Travel Duffel 45L,EU,Wholesale,47,144.5,6791.5
2024-11-19,Travel Duffel 45L,Asia,DTC,34,170.0,5780.0
2024-11-19,Travel Duffel 45L,Asia,Wholesale,55,144.5,7947.5
2024-11-19,Everyday Backpack 20L,US,DTC,24,180.0,4320.0
2024-11-19,Everyday Backpack 20L,US,Wholesale,40,153.0,6120.0
2024-11-19,Everyday Backpack 20L,EU,DTC,17,180.0,3060.0
2024-11-19,Everyday Backpack 20L,EU,Wholesale,33,153.0,5049.0
2024-11-19,Everyday Backpack 20L,Asia,DTC,25,180.0,4500.0
2024-11-19,Everyday Backpack 20L,Asia,Wholesale,51,153.0,7803.0
2024-11-19,Everyday Backpack 30L,US,DTC,28,200.0,5600.0
2024-11-19,Everyday Backpack 30L,US,Wholesale,56,170.0,9520.0
2024-11-19,Everyday Backpack 30L,EU,DTC,22,200.0,4400.0
2024-11-19,Everyday Backpack 30L,EU,Wholesale,53,170.0,9010.0
2024-11-19,Everyday Backpack 30L,Asia,DTC,25,200.0,5000.0
2024-11-19,Everyday Backpack 30L,Asia,Wholesale,40,170.0,6800.0
2024-11-19,Capture Clip v3,US,DTC,17,70.0,1190.0
2024-11-19,Capture Clip v3,US,Wholesale,34,59.5,2023.0
2024-11-19,Capture Clip v3,EU,DTC,23,70.0,1610.0
2024-11-19,Capture Clip v3,EU,Wholesale,32,59.5,1904.0
2024-11-19,Capture Clip v3,Asia,DTC,24,70.0,1680.0
2024-11-19,Capture Clip v3,Asia,Wholesale,54,59.5,3213.0
2024-11-19,Capture Clip Pro,US,DTC,29,90.0,2610.0
2024-11-19,Capture Clip Pro,US,Wholesale,43,76.5,3289.5
2024-11-19,Capture Clip Pro,EU,DTC,33,90.0,2970.0
2024-11-19,Capture Clip Pro,EU,Wholesale,25,76.5,1912.5
2024-11-19,Capture Clip Pro,Asia,DTC,19,90.0,1710.0
2024-11-19,Capture Clip Pro,Asia,Wholesale,27,76.5,2065.5
2024-11-19,Tech Pouch,US,DTC,25,60.0,1500.0
2024-11-19,Tech Pouch,US,Wholesale,41,51.0,2091.0
2024-11-19,Tech Pouch,EU,DTC,32,60.0,1920.0
2024-11-19,Tech Pouch,EU,Wholesale,44,51.0,2244.0
2024-11-19,Tech Pouch,Asia,DTC,20,60.0,1200.0
2024-11-19,Tech Pouch,Asia,Wholesale,33,51.0,1683.0
2024-11-19,Wash Pouch,US,DTC,17,65.0,1105.0
2024-11-19,Wash Pouch,US,Wholesale,43,55.25,2375.75
2024-11-19,Wash Pouch,EU,DTC,28,65.0,1820.0
2024-11-19,Wash Pouch,EU,Wholesale,39,55.25,2154.75
2024-11-19,Wash Pouch,Asia,DTC,25,65.0,1625.0
2024-11-19,Wash Pouch,Asia,Wholesale,42,55.25,2320.5
2024-11-20,Travel Duffel 30L,US,DTC,18,150.0,2700.0
2024-11-20,Travel Duffel 30L,US,Wholesale,55,127.5,7012.5
2024-11-20,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-11-20,Travel Duffel 30L,EU,Wholesale,42,127.5,5355.0
2024-11-20,Travel Duffel 30L,Asia,DTC,36,150.0,5400.0
2024-11-20,Travel Duffel 30L,Asia,Wholesale,55,127.5,7012.5
2024-11-20,Travel Duffel 45L,US,DTC,34,170.0,5780.0
2024-11-20,Travel Duffel 45L,US,Wholesale,50,144.5,7225.0
2024-11-20,Travel Duffel 45L,EU,DTC,31,170.0,5270.0
2024-11-20,Travel Duffel 45L,EU,Wholesale,55,144.5,7947.5
2024-11-20,Travel Duffel 45L,Asia,DTC,18,170.0,3060.0
2024-11-20,Travel Duffel 45L,Asia,Wholesale,50,144.5,7225.0
2024-11-20,Everyday Backpack 20L,US,DTC,35,180.0,6300.0
2024-11-20,Everyday Backpack 20L,US,Wholesale,41,153.0,6273.0
2024-11-20,Everyday Backpack 20L,EU,DTC,23,180.0,4140.0
2024-11-20,Everyday Backpack 20L,EU,Wholesale,33,153.0,5049.0
2024-11-20,Everyday Backpack 20L,Asia,DTC,20,180.0,3600.0
2024-11-20,Everyday Backpack 20L,Asia,Wholesale,33,153.0,5049.0
2024-11-20,Everyday Backpack 30L,US,DTC,25,200.0,5000.0
2024-11-20,Everyday Backpack 30L,US,Wholesale,63,170.0,10710.0
2024-11-20,Everyday Backpack 30L,EU,DTC,54,200.0,10800.0
2024-11-20,Everyday Backpack 30L,EU,Wholesale,46,170.0,7820.0
2024-11-20,Everyday Backpack 30L,Asia,DTC,28,200.0,5600.0
2024-11-20,Everyday Backpack 30L,Asia,Wholesale,50,170.0,8500.0
2024-11-20,Capture Clip v3,US,DTC,19,70.0,1330.0
2024-11-20,Capture Clip v3,US,Wholesale,48,59.5,2856.0
2024-11-20,Capture Clip v3,EU,DTC,26,70.0,1820.0
2024-11-20,Capture Clip v3,EU,Wholesale,50,59.5,2975.0
2024-11-20,Capture Clip v3,Asia,DTC,26,70.0,1820.0
2024-11-20,Capture Clip v3,Asia,Wholesale,27,59.5,1606.5
2024-11-20,Capture Clip Pro,US,DTC,20,90.0,1800.0
2024-11-20,Capture Clip Pro,US,Wholesale,44,76.5,3366.0
2024-11-20,Capture Clip Pro,EU,DTC,26,90.0,2340.0
2024-11-20,Capture Clip Pro,EU,Wholesale,40,76.5,3060.0
2024-11-20,Capture Clip Pro,Asia,DTC,36,90.0,3240.0
2024-11-20,Capture Clip Pro,Asia,Wholesale,45,76.5,3442.5
2024-11-20,Tech Pouch,US,DTC,27,60.0,1620.0
2024-11-20,Tech Pouch,US,Wholesale,27,51.0,1377.0
2024-11-20,Tech Pouch,EU,DTC,24,60.0,1440.0
2024-11-20,Tech Pouch,EU,Wholesale,46,51.0,2346.0
2024-11-20,Tech Pouch,Asia,DTC,25,60.0,1500.0
2024-11-20,Tech Pouch,Asia,Wholesale,44,51.0,2244.0
2024-11-20,Wash Pouch,US,DTC,22,65.0,1430.0
2024-11-20,Wash Pouch,US,Wholesale,53,55.25,2928.25
2024-11-20,Wash Pouch,EU,DTC,26,65.0,1690.0
2024-11-20,Wash Pouch,EU,Wholesale,47,55.25,2596.75
2024-11-20,Wash Pouch,Asia,DTC,22,65.0,1430.0
2024-11-20,Wash Pouch,Asia,Wholesale,47,55.25,2596.75
2024-11-21,Travel Duffel 30L,US,DTC,20,150.0,3000.0
2024-11-21,Travel Duffel 30L,US,Wholesale,28,127.5,3570.0
2024-11-21,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-11-21,Travel Duffel 30L,EU,Wholesale,49,127.5,6247.5
2024-11-21,Travel Duffel 30L,Asia,DTC,29,150.0,4350.0
2024-11-21,Travel Duffel 30L,Asia,Wholesale,43,127.5,5482.5
2024-11-21,Travel Duffel 45L,US,DTC,11,170.0,1870.0
2024-11-21,Travel Duffel 45L,US,Wholesale,35,144.5,5057.5
2024-11-21,Travel Duffel 45L,EU,DTC,27,170.0,4590.0
2024-11-21,Travel Duffel 45L,EU,Wholesale,45,144.5,6502.5
2024-11-21,Travel Duffel 45L,Asia,DTC,13,170.0,2210.0
2024-11-21,Travel Duffel 45L,Asia,Wholesale,42,144.5,6069.0
2024-11-21,Everyday Backpack 20L,US,DTC,21,180.0,3780.0
2024-11-21,Everyday Backpack 20L,US,Wholesale,50,153.0,7650.0
2024-11-21,Everyday Backpack 20L,EU,DTC,31,180.0,5580.0
2024-11-21,Everyday Backpack 20L,EU,Wholesale,51,153.0,7803.0
2024-11-21,Everyday Backpack 20L,Asia,DTC,27,180.0,4860.0
2024-11-21,Everyday Backpack 20L,Asia,Wholesale,61,153.0,9333.0
2024-11-21,Everyday Backpack 30L,US,DTC,21,200.0,4200.0
2024-11-21,Everyday Backpack 30L,US,Wholesale,41,170.0,6970.0
2024-11-21,Everyday Backpack 30L,EU,DTC,23,200.0,4600.0
2024-11-21,Everyday Backpack 30L,EU,Wholesale,41,170.0,6970.0
2024-11-21,Everyday Backpack 30L,Asia,DTC,21,200.0,4200.0
2024-11-21,Everyday Backpack 30L,Asia,Wholesale,43,170.0,7310.0
2024-11-21,Capture Clip v3,US,DTC,20,70.0,1400.0
2024-11-21,Capture Clip v3,US,Wholesale,41,59.5,2439.5
2024-11-21,Capture Clip v3,EU,DTC,34,70.0,2380.0
2024-11-21,Capture Clip v3,EU,Wholesale,24,59.5,1428.0
2024-11-21,Capture Clip v3,Asia,DTC,18,70.0,1260.0
2024-11-21,Capture Clip v3,Asia,Wholesale,30,59.5,1785.0
2024-11-21,Capture Clip Pro,US,DTC,32,90.0,2880.0
2024-11-21,Capture Clip Pro,US,Wholesale,44,76.5,3366.0
2024-11-21,Capture Clip Pro,EU,DTC,23,90.0,2070.0
2024-11-21,Capture Clip Pro,EU,Wholesale,54,76.5,4131.0
2024-11-21,Capture Clip Pro,Asia,DTC,16,90.0,1440.0
2024-11-21,Capture Clip Pro,Asia,Wholesale,30,76.5,2295.0
2024-11-21,Tech Pouch,US,DTC,25,60.0,1500.0
2024-11-21,Tech Pouch,US,Wholesale,45,51.0,2295.0
2024-11-21,Tech Pouch,EU,DTC,33,60.0,1980.0
2024-11-21,Tech Pouch,EU,Wholesale,33,51.0,1683.0
2024-11-21,Tech Pouch,Asia,DTC,26,60.0,1560.0
2024-11-21,Tech Pouch,Asia,Wholesale,42,51.0,2142.0
2024-11-21,Wash Pouch,US,DTC,23,65.0,1495.0
2024-11-21,Wash Pouch,US,Wholesale,46,55.25,2541.5
2024-11-21,Wash Pouch,EU,DTC,23,65.0,1495.0
2024-11-21,Wash Pouch,EU,Wholesale,41,55.25,2265.25
2024-11-21,Wash Pouch,Asia,DTC,33,65.0,2145.0
2024-11-21,Wash Pouch,Asia,Wholesale,35,55.25,1933.75
2024-11-22,Travel Duffel 30L,US,DTC,33,150.0,4950.0
2024-11-22,Travel Duffel 30L,US,Wholesale,46,127.5,5865.0
2024-11-22,Travel Duffel 30L,EU,DTC,25,150.0,3750.0
2024-11-22,Travel Duffel 30L,EU,Wholesale,63,127.5,8032.5
2024-11-22,Travel Duffel 30L,Asia,DTC,37,150.0,5550.0
2024-11-22,Travel Duffel 30L,Asia,Wholesale,35,127.5,4462.5
2024-11-22,Travel Duffel 45L,US,DTC,20,170.0,3400.0
2024-11-22,Travel Duffel 45L,US,Wholesale,42,144.5,6069.0
2024-11-22,Travel Duffel 45L,EU,DTC,25,170.0,4250.0
2024-11-22,Travel Duffel 45L,EU,Wholesale,38,144.5,5491.0
2024-11-22,Travel Duffel 45L,Asia,DTC,26,170.0,4420.0
2024-11-22,Travel Duffel 45L,Asia,Wholesale,38,144.5,5491.0
2024-11-22,Everyday Backpack 20L,US,DTC,22,180.0,3960.0
2024-11-22,Everyday Backpack 20L,US,Wholesale,51,153.0,7803.0
2024-11-22,Everyday Backpack 20L,EU,DTC,41,180.0,7380.0
2024-11-22,Everyday Backpack 20L,EU,Wholesale,39,153.0,5967.0
2024-11-22,Everyday Backpack 20L,Asia,DTC,37,180.0,6660.0
2024-11-22,Everyday Backpack 20L,Asia,Wholesale,42,153.0,6426.0
2024-11-22,Everyday Backpack 30L,US,DTC,32,200.0,6400.0
2024-11-22,Everyday Backpack 30L,US,Wholesale,28,170.0,4760.0
2024-11-22,Everyday Backpack 30L,EU,DTC,23,200.0,4600.0
2024-11-22,Everyday Backpack 30L,EU,Wholesale,50,170.0,8500.0
2024-11-22,Everyday Backpack 30L,Asia,DTC,23,200.0,4600.0
2024-11-22,Everyday Backpack 30L,Asia,Wholesale,32,170.0,5440.0
2024-11-22,Capture Clip v3,US,DTC,26,70.0,1820.0
2024-11-22,Capture Clip v3,US,Wholesale,51,59.5,3034.5
2024-11-22,Capture Clip v3,EU,DTC,28,70.0,1960.0
2024-11-22,Capture Clip v3,EU,Wholesale,54,59.5,3213.0
2024-11-22,Capture Clip v3,Asia,DTC,23,70.0,1610.0
2024-11-22,Capture Clip v3,Asia,Wholesale,46,59.5,2737.0
2024-11-22,Capture Clip Pro,US,DTC,21,90.0,1890.0
2024-11-22,Capture Clip Pro,US,Wholesale,64,76.5,4896.0
2024-11-22,Capture Clip Pro,EU,DTC,30,90.0,2700.0
2024-11-22,Capture Clip Pro,EU,Wholesale,45,76.5,3442.5
2024-11-22,Capture Clip Pro,Asia,DTC,27,90.0,2430.0
2024-11-22,Capture Clip Pro,Asia,Wholesale,50,76.5,3825.0
2024-11-22,Tech Pouch,US,DTC,19,60.0,1140.0
2024-11-22,Tech Pouch,US,Wholesale,38,51.0,1938.0
2024-11-22,Tech Pouch,EU,DTC,25,60.0,1500.0
2024-11-22,Tech Pouch,EU,Wholesale,37,51.0,1887.0
2024-11-22,Tech Pouch,Asia,DTC,21,60.0,1260.0
2024-11-22,Tech Pouch,Asia,Wholesale,42,51.0,2142.0
2024-11-22,Wash Pouch,US,DTC,20,65.0,1300.0
2024-11-22,Wash Pouch,US,Wholesale,44,55.25,2431.0
2024-11-22,Wash Pouch,EU,DTC,24,65.0,1560.0
2024-11-22,Wash Pouch,EU,Wholesale,42,55.25,2320.5
2024-11-22,Wash Pouch,Asia,DTC,27,65.0,1755.0
2024-11-22,Wash Pouch,Asia,Wholesale,27,55.25,1491.75
2024-11-23,Travel Duffel 30L,US,DTC,22,150.0,3300.0
2024-11-23,Travel Duffel 30L,US,Wholesale,61,127.5,7777.5
2024-11-23,Travel Duffel 30L,EU,DTC,18,150.0,2700.0
2024-11-23,Travel Duffel 30L,EU,Wholesale,38,127.5,4845.0
2024-11-23,Travel Duffel 30L,Asia,DTC,19,150.0,2850.0
2024-11-23,Travel Duffel 30L,Asia,Wholesale,35,127.5,4462.5
2024-11-23,Travel Duffel 45L,US,DTC,15,170.0,2550.0
2024-11-23,Travel Duffel 45L,US,Wholesale,50,144.5,7225.0
2024-11-23,Travel Duffel 45L,EU,DTC,23,170.0,3910.0
2024-11-23,Travel Duffel 45L,EU,Wholesale,54,144.5,7803.0
2024-11-23,Travel Duffel 45L,Asia,DTC,25,170.0,4250.0
2024-11-23,Travel Duffel 45L,Asia,Wholesale,63,144.5,9103.5
